,player_1,player_2,ace_pct,df_pct,first_serve_pct,broken_pct,breaking_pct,break_conversion_pct,surface_win_pct,player_hand_win_pct,parameters_value,player_2_prob,player_1_prob,Prediction,Actual
645,Milos Raonic,Viktor Troicki,0.057762243,0.014185473,0.074356468,-0.122652507,-0.024756494,-0.027796765,0.169717961,0.244755245,0,0.355617496,0.644382504,1,1
651,Matthew Ebden,Ivo Karlovic,-0.202472678,-0.004475343,-0.295620617,0.505944614,0.053412884,0.084615385,-0.606060606,-0.577777778,0.1,0.850551191,0.149448809,0,1
653,Donald Young,Diego Sebastian Schwartzman,0.018467439,0.017939622,0.049275773,-0.052356569,-0.07789169,-0.093779588,-0.076923077,-0.181818182,0.05,0.551349883,0.448650117,0,0
664,Fabio Fognini,Rafael Nadal,0.010975135,0.032921079,-0.011561891,0.073560388,-0.073735632,-0.000170548,-0.122857143,-0.353754941,0.08,0.639966695,0.360033305,0,0
665,Grigor Dimitrov,Sam Querrey,-0.091004987,0.001929693,-0.077094101,0.041310432,0.054074447,-0.000391427,0.11372549,0.018181818,0.033333333,0.433594727,0.566405273,1,1
667,Albert Ramos,Jan Lennard Struff,-0.041947881,-0.02209982,-0.081014502,0.007331668,0.047464708,0.064883226,0.010775862,0.148148148,0.033333333,0.45808157,0.54191843,1,1
671,Roger Federer,Alexandr Dolgopolov,0.013327706,-0.02217865,0.068823301,-0.120068479,0.036024272,0.017577058,0.35,0.195054945,0,0.293181155,0.706818845,1,1
674,Sam Querrey,Francis Tiafoe,0.094420795,0.008562919,0.111610846,-0.095581364,-0.015756303,-0.006399317,0.366666667,0.378787879,0,0.274807526,0.725192474,1,1
689,Lucas Pouille,Daniil Medvedev,0.02583616,0.014365677,0.04133099,-0.041397725,-0.112294233,0.051518769,-0.019354839,0.006349206,0,0.521331506,0.478668494,0,1
696,Jan Lennard Struff,Mischa Zverev,0.014064045,0.026538158,0.039424296,0.040046207,-0.041869324,-0.104205607,-0.086309524,-0.116666667,0,0.534739511,0.465260489,0,1
698,Viktor Troicki,Denis Shapovalov,0.026305179,-0.022007276,-0.017599711,0.017054264,0.061450744,0.08277512,0.241134752,0.5,0,0.309741429,0.690258571,1,1
699,Dusan Lajovic,John Isner,-0.197773966,-0.003243527,-0.112305749,0.116910099,0.049458272,0.042145594,-0.228571429,-0.147186147,0.1,0.63582984,0.36417016,0,0
700,Juan Martin Del Potro,Nikoloz Basilashvili,0.057683041,-0.016983553,0.080146295,-0.121021399,0.043783477,-0.024213239,0.527777778,0.241164241,0.05,0.235326302,0.764673698,1,1
702,Paolo Lorenzi,Aljaz Bedene,-0.052917864,-0.00104857,-0.039632803,0.039785344,0.054424203,0.06854935,0.025974026,0.133510168,0,0.450682246,0.549317754,1,0
703,Richard Gasquet,Robin Haase,-0.031999078,-0.003939446,-0.019299602,-0.015282668,0.106559064,0.082381335,0.30625,0.187906977,0,0.316145389,0.683854611,1,1
706,Feliciano Lopez,Ivo Karlovic,-0.115053383,-0.023319533,-0.05205854,0.083335273,0.095420522,0.051906158,-0.072727273,-0.113475177,0.057142857,0.540554387,0.459445613,0,1
718,Henri Laaksonen,Julien Benneteau,-0.041007161,0.020981168,-0.016050621,0.079727096,0.032116788,0.087830688,-0.041666667,0.133333333,0,0.494634757,0.505365243,1,0
719,Kenny De Schepper,Jo Wilfried Tsonga,-0.05176418,-0.021040235,-0.132684406,0.134634635,-0.088584011,-0.090337249,-0.37254902,-0.464285714,0,0.722088566,0.277911434,0,0
723,Steve Darcis,Cedrik Marcel Stebe,0.026241557,-0.009475566,0.222100656,-0.253731343,0.02962963,0.123493976,0.333333333,0,0,0.32416117,0.67583883,1,1
730,Ricardas Berankis,Damir Dzumhur,0.004504807,0.014678395,0.032624414,0.011020009,-0.05896364,-0.079552329,0.004444444,-0.116666667,0,0.50348337,0.49651663,0,0
741,Dudi Sela,Rogerio Dutra Silva,-0.012856347,-0.011293896,-0.02410537,0.00320364,0.095557851,0.057475728,0,0.16,0,0.434555878,0.565444122,1,1
742,Lukas Rosol,Adrian Mannarino,0.015778153,-0.003988696,0.009597705,-0.041672794,-0.101771254,-0.05281335,-0.0375,-0.266666667,0.05,0.565707809,0.434292191,0,0
745,Andrey Kuznetsov,Daniil Medvedev,0.001278299,0.017727774,0.042750836,-0.03622052,-0.081502303,0.047009292,-0.0375,-0.015873016,0.033333333,0.532846046,0.467153954,0,0
760,Juan Martin Del Potro,Yuichi Sugita,0.053658738,0.003033176,0.09492821,-0.124312635,0.058129809,-0.05628655,0.416666667,0.327702703,0,0.238990602,0.761009398,1,1
770,Jerzy Janowicz,Pierre Hugues Herbert,-0.051861307,0.024097036,-0.066239813,0.09375,-0.04893617,-0.182989691,-0.363636364,-0.4,0,0.680805542,0.319194458,0,1
775,Fabio Fognini,Malek Jaziri,-0.005795432,0.017458838,-0.050587831,0.04539908,0.111582487,0.115158929,0.145,0.183333333,0,0.387178083,0.612821917,1,1
782,David Goffin,Roger Federer,-0.045891318,0.022079402,-0.081441121,0.117386489,0.060396265,0.039589393,-0.167346939,-0.124211854,0.083333333,0.5975297,0.4024703,0,0
784,Adrian Mannarino,Roger Federer,-0.045721375,0.018362744,-0.09470358,0.144217102,-0.00183848,0.01246092,-0.3625,-0.533333333,0.1,0.744236393,0.255763607,0,0
786,Roberto Bautista Agut,Juan Martin Del Potro,-0.051211984,-0.006833077,-0.066224146,0.045587756,0.022564537,0.022556391,-0.06372549,-0.066339066,0.057142857,0.537115103,0.462884897,0,0
789,Denis Shapovalov,Adrian Mannarino,0.012828541,0.008964003,0.039375395,-0.044992296,-0.093289873,-0.107310705,-0.104166667,-0.5,0,0.603219011,0.396780989,0,0
794,Leonardo Mayer,Marton Fucsovics,0.03313725,-0.001009131,0.147357939,-0.188194444,-0.160278746,-0.081335616,0.4,-0.01754386,0,0.333067277,0.666932723,1,0
795,Borna Coric,Marin Cilic,-0.054243657,-0.003750045,-0.092867251,0.082664617,-0.022739071,-0.030534877,-0.18,-0.171264368,0.081818182,0.616198597,0.383801403,0,0
798,Yuichi Sugita,Denis Shapovalov,-0.037722797,-0.019673482,-0.078710593,0.076923077,0.037332006,0.144444444,0,-0.333333333,0,0.561931561,0.438068439,0,0
802,Robin Haase,Marco Chiudinelli,0.043524082,-0.003471611,-0.02797619,-0.035064554,0.017298018,-0.146017699,0.016666667,0.106666667,0,0.416966276,0.583033724,1,1
804,Roberto Bautista Agut,Mikhail Kukushkin,0.006546947,0.00692257,0.043494257,-0.115826192,0.049442443,-0.003078818,0.305322129,0.303030303,0.033333333,0.294449192,0.705550808,1,1
805,Ryan Harrison,Alexandr Dolgopolov,0.000326441,-0.005104451,0.020251872,-0.041533328,-0.017292234,0.025712347,0.073809524,-0.05952381,0.066666667,0.481093031,0.518906969,1,1
811,Florian Mayer,Marin Cilic,-0.071323615,-0.011546879,-0.081028199,0.089506256,-0.043209077,-0.005477855,-0.394285714,-0.167342799,0.06,0.697351118,0.302648882,0,0
817,Jan Lennard Struff,Kyle Edmund,0.010974579,0.019186315,0.042247972,0.004457381,-0.005595537,-0.053382562,-0.100961538,-0.084134615,0.075,0.547190411,0.452809589,0,0
818,Richard Gasquet,Lucas Pouille,-0.044507582,-0.014472889,-0.036958026,0.014179033,0.093543776,0.032463915,0.075604839,0.050129199,0,0.422297678,0.577702322,1,0
819,Gilles Simon,Alexander Zverev,-0.037024435,-0.022747181,-0.047126691,0.058888476,0.026186062,0.011955965,-0.093792173,-0.114120511,0.066666667,0.558933321,0.441066679,0,0
823,Albert Ramos,Jan Lennard Struff,-0.041947881,-0.02209982,-0.081014502,0.007331668,0.047464708,0.064883226,0.010775862,0.148148148,0.033333333,0.45808157,0.54191843,1,0
827,Alexander Zverev,Viktor Troicki,-0.02809916,0.02487072,-0.008220822,-0.021225758,0.039606636,0.041828055,0.083426652,0.152199413,0.033333333,0.422762963,0.577237037,1,1
833,Pierre Hugues Herbert,Bernard Tomic,0.000620767,0.026341504,0.027472678,0.002456468,-0.033292745,0.04140393,-0.212121212,-0.111111111,0.075,0.617787935,0.382212065,0,1
841,Dominic Thiem,Andrey Rublev,0.040199,-0.009138066,0.068818112,-0.117302096,0.081435823,0.002765753,0.215384615,0.453416149,0,0.287696621,0.712303379,1,1
853,Marin Cilic,Roberto Bautista Agut,0.094689551,0.006410345,0.102234703,-0.069363842,-0.043669562,-0.032509158,-0.00627451,0.001567398,0.022222222,0.481455089,0.518544911,1,1
855,Jack Sock,Lucas Pouille,-0.012840322,0.006092913,0.005888651,-0.036226545,0.003333397,-0.047464078,0.086021505,0.052657005,0.066666667,0.440019967,0.559980033,1,1
857,Albert Ramos,Pablo Cuevas,-0.04789578,-0.002992638,-0.064256691,0.075224786,0.047482605,0.026865608,0.039184953,-0.283224401,0.055555556,0.530554377,0.469445623,0,0
862,John Isner,Diego Sebastian Schwartzman,0.22442227,-0.001528498,0.160908187,-0.214476612,-0.186279336,-0.148942845,0.128571429,0.107142857,0,0.399880987,0.600119013,1,1
867,Borna Coric,Marin Cilic,-0.054243657,-0.003750045,-0.092867251,0.082664617,-0.022739071,-0.030534877,-0.18,-0.171264368,0.081818182,0.616198597,0.383801403,0,0
868,Peter Gojowczyk,Dominic Thiem,0.076682469,-0.018505272,0.030523818,-0.029695834,-0.165407948,-0.020622896,-0.282051282,-0.405797101,0.1,0.711213326,0.288786674,0,0
869,Kevin Anderson,Fernando Verdasco,0.082610342,0.005207441,0.049705481,-0.051116427,-0.096730631,-0.054545455,0.017195767,0,0.04,0.492742445,0.507257555,1,0
872,Hyeon Chung,Mischa Zverev,-0.041223284,-0.006268705,-0.071876296,0.111012521,-0.045806431,-0.073853211,-0.251082251,-0.45,0.1,0.691963619,0.308036381,0,1
873,Pablo Cuevas,Karen Khachanov,-0.006632566,-0.001068583,0.005499715,-0.018998617,-0.024906786,-0.042854656,-0.206293706,-0.063235294,0.025,0.574313403,0.425686597,0,1
884,Peter Gojowczyk,Ryan Harrison,0.058212708,-0.020060754,0.017295597,-0.036453202,-0.114982578,-0.027985075,-0.19047619,-0.142857143,0,0.598978743,0.401021257,0,1
886,Evgeny Donskoy,Kyle Edmund,-0.020533849,-0.011986497,-0.040283117,0.020622098,-0.050191118,-0.043472257,-0.271794872,-0.196022727,0.075,0.646839608,0.353160392,0,0
892,Grigor Dimitrov,Pablo Carreno Busta,0.007880505,0.015463614,0.02024927,-0.038237376,-0.054042436,-0.087737881,0.022058824,-0.054545455,0.03,0.482184654,0.517815346,1,1
897,Roger Federer,Marin Cilic,-0.026520674,-0.010263709,0.003100011,-0.028059162,0.020771562,0.016644657,0.12,0.092838196,0.02,0.415378089,0.584621911,1,1
899,Marin Cilic,Alexander Zverev,0.061207489,-0.019926482,0.078048708,-0.066994149,-0.02670059,-0.046398046,0.022105263,-0.023359288,0.058333333,0.478178268,0.521821732,1,0
901,Jack Sock,Marin Cilic,-0.052623678,0.013877334,-0.046924343,0.03082951,-0.01873472,-0.021769485,-0.013333333,-0.007496252,0.06,0.51081534,0.48918466,0,1
903,David Goffin,Lucas Pouille,-0.032628636,0.004031273,-0.025528116,0.022271272,0.103235944,0.030539457,0.0520079,0.028779599,0.03,0.440943726,0.559056274,1,1
906,Lucas Pouille,Steve Darcis,0.053057806,-0.000184731,0.020557767,-0.050378246,-0.030999493,0.030405746,0.247311828,0.149206349,0,0.364938409,0.635061591,1,1
909,Stanislas Wawrinka,Kei Nishikori,0.04014454,-0.000983111,0.027261874,-0.027646205,-0.045830346,-0.040836475,0.006060606,-0.006987578,0.08,0.501496992,0.498503008,0,0
910,Milos Raonic,Rafael Nadal,0.130713,0.019528792,0.114565928,-0.096846218,-0.178630952,-0.09899654,0.101328904,0.032608696,0.0375,0.46208341,0.53791659,1,1
913,Stanislas Wawrinka,Kyle Edmund,0.006776817,-0.007308721,0.026991518,-0.079889473,0.031240783,-0.010288066,0.194871795,0.263392857,0.016666667,0.343280116,0.656719884,1,1
914,Milos Raonic,Diego Sebastian Schwartzman,0.130383807,0.01021757,0.139502234,-0.187714113,-0.109768256,-0.111424807,0.244186047,0.28956044,0,0.321419769,0.678580231,1,1
916,Samuel Groth,Dominic Thiem,0.112514132,0.037297005,0.028584486,0.044036885,-0.124423429,0.001202501,-0.448717949,-0.52484472,0.1,0.778180966,0.221819034,0,0
917,Nicolas Mahut,Grigor Dimitrov,0.002015728,-0.005124444,0.021346481,0.000631737,-0.013282141,0.092997641,-0.165577342,-0.023095823,0.08,0.590264427,0.409735573,0,0
918,Jordan Thompson,David Ferrer,0.033670556,-0.007401942,0.052714469,0.00705968,-0.138517334,-0.066609565,-0.336206897,-0.42745098,0.1,0.725045421,0.274954579,0,1
924,Pierre Hugues Herbert,Samuel Groth,-0.079768535,-0.022043839,-0.007574164,-0.039506528,0.034780919,0.036164294,0.196969697,0.185714286,0,0.365250087,0.634749913,1,0
925,Stephane Robert,Nicolas Mahut,-0.011177906,0.021280076,-0.034657929,0.096561997,0.041601178,-0.06038045,-0.092592593,-0.092264678,0.08,0.547400775,0.452599225,0,0
928,Elias Ymer,Jordan Thompson,-0.015850181,0.009576682,-0.098792436,0.085220126,-0.024380354,-0.064057971,-0.25,0.085714286,0,0.573878811,0.426121189,0,0
931,Kyle Edmund,Ernesto Escobedo,-0.011702993,-0.003474029,-0.022925457,0.026954603,0.058192028,0.075647543,0.205128205,0.06875,0,0.389353064,0.610646936,1,1
941,Daniil Medvedev,Yen Hsun Lu,-0.016416831,-0.022012264,-0.025033598,0.035160476,0.148762208,-0.032234432,0.138461538,0.142857143,0.1,0.386702779,0.613297221,1,1
942,Albert Ramos,Steve Darcis,0.001915482,-0.007328635,-0.039348199,-0.015217312,0.015168412,0.037183642,0.114942529,0.481481481,0,0.356928599,0.643071401,1,1
947,Roberto Bautista Agut,Rogerio Dutra Silva,-0.002811133,-0.025467966,0.017025261,-0.107586926,0.115607486,0.050714286,0.43627451,0.436363636,0,0.224038259,0.775961741,1,1
950,Radu Albot,Yen Hsun Lu,-0.06367322,-0.012961272,-0.109248732,0.144026187,0.090265022,0.048717949,-0.211538462,-0.142857143,0.1,0.619399005,0.380600995,0,0
956,Guillermo Garcia Lopez,Aljaz Bedene,-0.05477927,0.015191585,-0.028456096,0.010116253,0.003867339,-0.005876514,-0.095238095,0.045689655,0.04,0.520997259,0.479002741,0,0
959,Dusan Lajovic,Rogerio Dutra Silva,0.01279683,-0.024805981,0.032888751,-0.121235768,0.007222575,-0.000394089,0.15,0.224242424,0,0.362431712,0.637568288,1,0
965,Fernando Verdasco,Ivo Karlovic,-0.16159991,-0.009608759,-0.097658923,0.125482094,0.15667523,0.077777778,-0.141774892,-0.166666667,0.06,0.570873141,0.429126859,0,1
967,Andy Murray,Gerald Melzer,0.04607823,0.002192486,0.096550572,-0.095583399,0.156716544,-0.003810516,0.9,0.416666667,0,0.115075614,0.884924386,1,1
971,Karen Khachanov,Ivo Karlovic,-0.143861367,-0.022773879,-0.077920707,0.10182242,0.147429978,0.126666667,0.009324009,0.010457516,0.05,0.486732261,0.513267739,1,0
984,Robin Haase,David Goffin,0.020120133,-0.014564717,0.007869693,0.007190429,-0.116251232,-0.080456878,-0.282653061,-0.166557377,0.08,0.657590372,0.342409628,0,0
993,Jack Sock,Jeremy Chardy,-0.019112849,-0.018719405,0.00051116,-0.044881589,-0.029441424,-0.036546813,0.238095238,0.130434783,0.025,0.369268132,0.630731868,1,1
994,Steve Johnson,John Isner,-0.14539921,0.002750969,-0.071678383,0.085335247,0.052115593,0.028218695,-0.142084942,-0.071428571,0.054545455,0.569622197,0.430377803,0,1
997,Joao Sousa,Brydan Klein,-0.036807718,-0.030394337,-0.003686873,0.038108356,0.148453398,-0.285490196,0.375,0.450980392,0,0.211301704,0.788698296,1,1
1000,Malek Jaziri,John Isner,-0.207980897,0.007679516,-0.096945941,0.151770025,0.069823914,0.021185101,-0.253571429,-0.171428571,0.071428571,0.638570044,0.361429956,0,0
1003,Adrian Mannarino,Marcos Baghdatis,-0.018300761,-0.003716176,-0.039095508,0.03572986,0.01344086,-0.008314295,-0.110887097,-0.247619048,0.1,0.591650453,0.408349547,0,0
1019,Philipp Kohlschreiber,Jordan Thompson,0.001216961,-0.000947318,-0.015409152,-0.028735632,0.090322395,0.02523416,0.27,0.386956522,0,0.293271831,0.706728169,1,1
1020,Paolo Lorenzi,Viktor Troicki,-0.050315475,0.005422782,-0.02843423,0.048921557,0.03531124,0.051071034,-0.119922631,0.003729604,0.057142857,0.549718565,0.450281435,0,0
1021,Gilles Muller,Matthew Barton,0.056652679,0.005486667,0.000880541,0.029499104,0.047703595,0.020865363,0.064102564,0.58,0,0.355290203,0.644709797,1,1
1025,Nicolas Almagro,Mischa Zverev,0.046301612,0.018361548,0.028024053,0.007204909,-0.040214462,-0.092424242,-0.134920635,0.121428571,0,0.508921111,0.491078889,0,0
1029,Paolo Lorenzi,Florian Mayer,-0.012100189,0.012025423,-0.017233917,0.047635209,0.065614271,0.061118881,0.168831169,0.042232278,0,0.406274889,0.593725111,1,1
1032,Nicolas Mahut,Thomaz Bellucci,0.009736099,-0.020494634,0.055426517,-0.069718355,-0.022475309,0.062013348,-0.018518519,0.055555556,0.066666667,0.501557717,0.498442283,0,1
1033,Daniel Evans,Andrey Kuznetsov,-0.016653126,0.002984079,-0.042527882,-0.001848866,-0.029422067,-0.007082552,-0.0625,0.015873016,0.1,0.536236902,0.463763098,0,1
1035,Illya Marchenko,Andy Murray,-0.01770047,0.023137205,-0.036059878,0.10334918,-0.139760049,-0.019875402,-0.438461538,-0.422077922,0.1,0.774039152,0.225960848,0,0
1038,Konstantin Kravchuk,John Isner,-0.184306017,-0.002901128,-0.128826448,0.170455981,0.034100366,-0.036210317,-0.628571429,-0.571428571,0,0.795347617,0.204652383,0,0
1040,Go Soeda,Malek Jaziri,-0.004355604,-0.02720365,0.008873322,0.047257384,-0.109681881,-0.171978752,-0.375,-0.4,0,0.695302726,0.304697274,0,0
1041,Alexander Bublik,Lucas Pouille,-0.040983212,0.024952393,-0.024095549,0.137442922,0.14919595,0.096100279,-0.080645161,-0.077777778,0,0.520902644,0.479097356,0,1
1047,Marcel Granollers,Dudi Sela,0.023562844,-0.020365956,0.04138947,-0.080364229,-0.020658293,-0.01143546,0.23,0.101538462,0.033333333,0.37373105,0.62626895,1,0
1048,Jeremy Chardy,Nicolas Almagro,-0.016770598,0.018033012,-0.004330802,0.013667076,0.032416763,0.035406699,0.03968254,0.013513514,0.04,0.471579175,0.528420825,1,1
1049,Kei Nishikori,Andrey Kuznetsov,-0.028978885,-0.013918106,-0.022829639,-0.034048588,0.050577933,0.03033512,0.164772727,0.183574879,0.008333333,0.373273527,0.626726473,1,1
1058,Jo Wilfried Tsonga,Thiago Monteiro,0.074714053,0.015654993,0.100060027,-0.068232518,-0.001743727,-0.052519894,0.705882353,0.380952381,0.1,0.194382635,0.805617365,1,1
1071,Francis Tiafoe,Mikhail Kukushkin,0.030846589,0.010189397,0.038074801,-0.071600148,-0.038454785,-0.038793103,-0.214285714,-0.166666667,0,0.581745541,0.418254459,0,1
1072,Marcos Baghdatis,Mikhail Youzhny,0.035039087,0.004027759,0.06951838,-0.037739962,-0.012252346,0.038701923,0.048387097,0.051724138,0.025,0.462329414,0.537670586,1,1
1083,Feliciano Lopez,Fabio Fognini,0.087494601,-0.018477439,0.093499421,-0.108470334,-0.117718269,-0.101898189,0.013333333,0.189555126,0.044444444,0.452776748,0.547223252,1,0
1084,Ivo Karlovic,Horacio Zeballos,0.162451764,0.01997837,0.099517668,-0.126149788,-0.035377248,-0.071428571,0.060606061,0.266666667,0.05,0.398375086,0.601624914,1,1
1087,Reilly Opelka,David Goffin,0.095242488,0.00178287,0.068583978,-0.148394241,-0.232635312,-0.197597073,-0.077097506,0.357142857,0.1,0.486344514,0.513655486,1,0
1095,Mischa Zverev,John Isner,-0.181734221,-0.001292989,-0.09706329,0.116034212,0.132678024,0.132539683,-0.104761905,-0.264285714,0.071428571,0.590687396,0.409312604,0,1
1097,Ryan Harrison,Tomas Berdych,-0.008690586,0.002207304,-0.033155488,0.028163246,-0.030553705,0.011359459,-0.142857143,-0.177655678,0.06,0.596601618,0.403398382,0,0
1102,Paolo Lorenzi,Viktor Troicki,-0.050315475,0.005422782,-0.02843423,0.048921557,0.03531124,0.051071034,-0.119922631,0.003729604,0.057142857,0.549718565,0.450281435,0,0
1106,Jack Sock,Karen Khachanov,-0.016226344,0.009175597,0.007037641,-0.015161309,-0.020258688,-0.070231023,0.051282051,0.042199488,0.075,0.464831641,0.535168359,1,1
1113,Roberto Bautista Agut,Yoshihito Nishioka,0.011010918,-0.005301603,0.019980901,-0.059443723,0.048266121,-0.003919861,0.241830065,0.432773109,0.025,0.304166361,0.695833639,1,1
1117,Jordan Thompson,Dominic Thiem,-0.006658886,-0.004569294,0.009639703,0.04411369,-0.094932271,-0.048956229,-0.365384615,-0.539130435,0.1,0.745987399,0.254012601,0,0
1118,Benoit Paire,Fabio Fognini,0.051989694,-0.001157567,0.047592896,0.028638931,-0.051311316,-0.053804348,-0.126060606,-0.163333333,0.05,0.580223768,0.419776232,0,1
1120,David Goffin,Radek Stepanek,-0.008005532,-0.002391614,-0.009869693,0.008859358,0.081788861,0.049304043,0.132653061,0.106557377,0.033333333,0.405134356,0.594865644,1,1
1134,Alexander Zverev,Rafael Nadal,0.044851597,0.03021404,0.031988638,0.004580531,-0.114267823,-0.029371721,0.015037594,0.032608696,0.057142857,0.513655483,0.486344517,0,0
1138,Ivo Karlovic,David Goffin,0.179876025,0.015659922,0.102299833,-0.145158928,-0.227073837,-0.134439179,-0.026592455,-0.028779599,0.05,0.524003209,0.475996791,0,0
1139,Grigor Dimitrov,Richard Gasquet,0.017316837,0.014037563,0.016633606,-0.021916134,-0.077385181,-0.068154381,-0.009191176,-0.064270613,0.06,0.517717253,0.482282747,0,1
1146,Milos Raonic,Roberto Bautista Agut,0.119343465,0.015651579,0.106763285,-0.103796442,-0.081332102,-0.055735931,0.057911537,0.117482517,0.04,0.442590439,0.557409561,1,1
1151,Rafael Nadal,Milos Raonic,-0.130713,-0.019528792,-0.114565928,0.096846218,0.178630952,0.09899654,-0.101328904,-0.032608696,0.0625,0.524444999,0.475555001,0,1
1155,Roger Federer,Rafael Nadal,0.079538412,2.38E-05,0.113137357,-0.09047278,-0.12019685,-0.05912511,0.157142857,0.282608696,0.05,0.39569294,0.60430706,1,1
1158,Gastao Elias,Dudi Sela,0.026144732,-0.010295913,0.047567474,-0.061716037,-0.012175325,0.033913161,0.157142857,0.14,0.05,0.407628439,0.592371561,1,1
1159,Adrian Ungur,Ilya Ivashka,-0.016666667,0.000595238,0.145884901,-0.40188383,-0.047692308,0.12,0.157142857,0.333333333,0,0.332541036,0.667458964,1,1
1163,Isak Arvidsson,Malek Jaziri,0.016830272,0.000244718,-0.09180695,0.05331799,0.005469634,0.061354582,-0.375,-0.4,0,0.698199503,0.301800497,0,0
1170,Ruben Bemelmans,Mischa Zverev,-0.014929764,-0.008757461,-0.051140049,-0.024943311,-0.082952658,0.026190476,0.142857143,-0.5,0,0.530604622,0.469395378,0,1
1178,Jan Satral,Jordan Thompson,0.005371789,0.004994297,-0.03722781,0.003333333,0.032824179,0.081904762,0.25,0.133333333,0,0.366102639,0.633897361,1,0
1180,Roberto Bautista Agut,Ante Pavic,-0.086456943,-0.007412109,-0.095652174,0.078198198,0.227330779,0.333791209,0.18627451,0.136363636,0,0.388972304,0.611027696,1,1
1186,Viktor Troicki,Karen Khachanov,0.003289005,-0.009645975,-0.015865902,0.042229089,-0.014430014,-0.043891547,-0.04091653,-0.079144385,0.066666667,0.531465424,0.468534576,0,1
1189,Marco Chiudinelli,Jack Sock,-0.043192264,-0.013154746,0.004429116,0.100752801,-0.033646703,0.143564356,-0.333333333,-0.297101449,0,0.702760044,0.297239956,0,0
1191,Steve Johnson,Antoine Bellier,0.04325308,-0.006672266,0.027505348,-0.119752768,0.158640227,0.345679012,0.486486486,0.171428571,0,0.267086433,0.732913567,1,1
1194,Jo Wilfried Tsonga,Alexander Zverev,0.036701837,-0.012854169,0.065771899,-0.071203881,-0.047703722,-0.077123069,0.047987616,0.013128282,0,0.446667139,0.553332861,1,0
1197,Alexander Zverev,Jeremy Chardy,-0.02769666,-0.012670257,-0.030613205,-0.008716949,0.015993885,0.031620718,0.229323308,0.161290323,0.033333333,0.373867892,0.626132108,1,1
1198,Jo Wilfried Tsonga,Daniil Medvedev,0.041113863,0.01365357,0.081867176,-0.112663511,-0.111229248,-0.004900846,0.105882353,0.102990033,0,0.43335314,0.56664686,1,1
1202,Illya Marchenko,Kenny De Schepper,0.004760275,0.037087158,0.076647156,-0.01042205,0.091686092,0.175692964,0.128205128,-0.25,0,0.471311505,0.528688495,1,0
1203,Jeremy Chardy,Paul Henri Mathieu,0.046172983,0.015643825,0.050906448,-0.033865141,0.02158353,-0.019298246,0.028571429,0.0625,0.066666667,0.459450225,0.540549775,1,1
1207,Guillermo Garcia Lopez,Dustin Brown,-0.034042867,0.000447691,-0.010886718,0.0344995,-0.025363864,-0.080338746,-0.121212121,-0.019444444,0.066666667,0.54975945,0.45024055,0,0
1211,Quentin Halys,Illya Marchenko,0.041206289,0.006897904,-0.002299675,-0.031095274,-0.017313332,-0.049502488,-0.128205128,-0.166666667,0,0.546705653,0.453294347,0,0
1215,Borna Coric,Aljaz Bedene,-0.023737717,-0.00527716,-0.034237939,-0.014691503,0.009279938,-0.017626553,0.071428571,0.087356322,0.02,0.434230739,0.565769261,1,0
1216,Gregoire Barrere,Fernando Verdasco,-0.010184937,-0.030013976,-0.137829612,0.168181818,-0.064800807,-0.020634921,-0.464285714,-0.5,0,0.761716091,0.238283909,0,0
1218,Pierre Hugues Herbert,Calvin Hemery,0.03400055,-0.007045832,0.124754578,-0.133261494,-0.184397163,-0.122565865,0.363636364,-0.1,0,0.367736176,0.632263824,1,1
1222,Victor Estrella,Federico Gaio,0.041274114,-0.016368046,0.050169492,-0.241071429,-0.097619048,0.021759697,0.642857143,0.35,0,0.202344521,0.797655479,1,1
1226,Victor Estrella,Ivo Karlovic,-0.201939305,-0.029523944,-0.169260649,0.185925817,0.127588709,0.150331126,0.242857143,-0.227777778,0.085714286,0.470262288,0.529737712,1,1
1231,Paolo Lorenzi,Matthew Ebden,0.011584841,-0.022521729,0.173399779,-0.312971548,0.11489832,0.049230769,0.583333333,0.512820513,0,0.15860435,0.84139565,1,1
1232,Giovanni Lapentti,Roberto Carballes Baena,0.01838181,0.070264285,-0.204991483,0.231707317,-0.106535948,0.084269663,-0.428571429,-0.3,0,0.756249861,0.243750139,0,0
1240,Alexandr Dolgopolov,Rajeev Ram,0.009845229,0.009012057,0.012411445,0.011541347,0.055961008,0.062055336,0.222222222,0.095714286,0.08,0.395460867,0.604539133,1,0
1243,Giovanni Lapentti,Thiago Monteiro,0.040393397,0.083719705,-0.206944106,0.307142857,-0.090327738,0.1,-0.6,-0.333333333,0,0.812765361,0.187234639,0,1
1246,David Goffin,Grigor Dimitrov,-0.005437892,0.0044666,-0.005203697,0.030008373,0.087077349,0.066229923,-0.014405762,0.042921013,0.04,0.479405737,0.520594263,1,0
1247,Grigor Dimitrov,Nikoloz Basilashvili,0.034186507,-0.010057191,0.043019439,-0.085478531,0.01676893,-0.044161878,0.424836601,0.102097902,0,0.281998395,0.718001605,1,1
1248,David Goffin,Roberto Bautista Agut,0.022277558,0.018226038,0.023893592,0.019963485,0.037498265,0.023724893,-0.053621449,-0.029806259,0.033333333,0.510489114,0.489510886,0,1
1255,Jerzy Janowicz,Grigor Dimitrov,-0.01013331,0.037256117,-0.030791715,0.082680023,-0.114788732,-0.118209256,-0.647058824,-0.563636364,0.1,0.823114371,0.176885629,0,0
