,player_1,player_2,ace_pct,df_pct,first_serve_pct,broken_pct,breaking_pct,break_conversion_pct,surface_win_pct,player_hand_win_pct,parameter_value,player_2_prob,player_1_prob,Prediction,Actual,Correct Prediction,,R2,,Random,Random Prediction,Correct Prediction,R2
1523,Dustin Brown,David Ferrer,0.066216496,0.027415372,0.04205364,-0.013411079,-0.185033528,-0.132411674,-0.458333333,-0.394984326,0.083333333,0.794044451,0.205955549,0,0,1,,,,0.278301501,0,1,
1540,Pablo Cuevas,Martin Klizan,0.01079804,-0.011508363,0.005355687,-0.0475702,0.028874452,0.055029293,0.156832298,-0.023715415,0.033333333,0.381686114,0.618313886,1,0,0,,,,0.493596736,0,1,
1545,Guillermo Garcia Lopez,Stephane Robert,0.009315317,-0.00286748,0.092977946,-0.155954695,0.0605369,0.062352246,0.425,0.404761905,0,0.192252632,0.807747368,1,0,0,,,,0.937384746,1,0,
1549,Inigo Cervantes Huegun,Stephane Robert,0.038750818,-0.050359712,0.074147306,-0.099365751,-0.020429009,-0.125,-0.2,-0.166666667,0,0.533255585,0.466744415,0,0,1,,,,0.197242272,0,1,
1554,Gerald Melzer,Paul Henri Mathieu,-0.011112157,-0.021000094,-0.027862104,0.003191372,-0.058919422,-0.14968652,-0.1,0,0,0.577069686,0.422930314,0,0,1,,,,0.808918791,1,0,
1556,Leonardo Mayer,Stephane Robert,0.032469472,-0.012330789,0.105049876,-0.226576949,-0.036718181,-0.062096774,0.326315789,0.166666667,0.05,0.264759812,0.735240188,1,0,0,,,,0.314172048,0,1,
1559,Benoit Paire,Daniel Gimeno Traver,0.044056355,0.011836631,0.035718464,0.002896586,0.050117075,0.094880599,0.142857143,0.14416476,0.05,0.391199629,0.608800371,1,0,0,,,,0.089880356,0,1,
1575,Jared Donaldson,Donald Young,0.040151229,-0.004492167,0.083032268,-0.055156341,-0.051136364,0.095625,0.333333333,-0.179487179,0,0.325117467,0.674882533,1,0,0,,,,0.189565427,0,1,
1579,Dudi Sela,Lukas Lacko,-0.054324909,0.007092331,-0.022451709,0.009990253,0.085170036,0.075307046,0.083333333,0.346153846,0,0.383172351,0.616827649,1,1,1,,,,0.635736692,1,1,
1582,Feliciano Lopez,Robin Haase,0.08024832,0.009204395,0.071700529,-0.086814115,-0.021574927,-0.107029757,0.129411765,-0.157232704,0,0.409637354,0.590362646,1,1,1,,,,0.320021421,0,0,
1589,Dustin Brown,Thomaz Bellucci,0.022746307,0.021737866,0.027663631,-0.025089911,-0.063329963,-0.06996337,-0.311827957,0.155555556,0,0.633234399,0.366765601,0,1,0,,,,0.584631136,1,1,
1592,Elias Ymer,Daniel Brands,-0.083006536,-0.020261438,-0.071757427,0.089919355,-0.040064103,0.004901961,0.333333333,-0.333333333,0,0.427170922,0.572829078,1,1,1,,,,0.687802964,1,1,
1597,Nikoloz Basilashvili,Paolo Lorenzi,-0.020276432,0.012685098,-0.056405307,0.036556037,0.028567327,-0.020325203,-0.285714286,-0.063492063,0,0.625376846,0.374623154,0,0,1,,,,0.694262358,1,0,
1601,Jan Lennard Struff,Paolo Lorenzi,0.045533828,0.017587153,0.049886761,-0.02114522,-0.011177794,-0.044990525,-0.285714286,-0.085714286,0,0.604968875,0.395031125,0,0,1,,,,0.29184577,0,1,
1605,Nikoloz Basilashvili,Igor Sijsling,-0.025370812,0.005183786,-0.038571411,0.018272425,0.011582744,0.005955757,0,0.022222222,0,0.490442919,0.509557081,1,1,1,,,,0.442617899,0,0,
1610,Roberto Carballes Baena,Dennis Novak,-0.045252601,-0.005605024,-0.060035203,-0.060714286,-0.058064516,0.157509158,-0.166666667,0,0,0.542219244,0.457780756,0,1,0,,,,0.657295721,1,1,
1618,Carlos Berlocq,Jeremy Chardy,-0.043228668,-0.02896659,-0.071495767,0.091936312,0.020774789,-0.002405902,0.033333333,-0.083333333,0,0.51305189,0.48694811,0,1,0,,,,0.097354112,0,0,
1625,Gastao Elias,Guillermo Garcia Lopez,-0.035041873,-0.012249942,-0.054544926,0.061639449,-0.078573565,-0.087352246,-0.625,-0.571428571,0,0.816534489,0.183465511,0,1,0,,,,0.078009369,0,0,
1627,Renzo Olivo,Andre Ghem,-0.009610849,0.074764151,-0.098214286,-0.087234043,0.066666667,-0.733333333,0.5,0.333333333,0,0.315159363,0.684840637,1,1,1,,,,0.146741091,0,0,
1632,Steve Johnson,Ivo Karlovic,-0.146450653,-0.007892811,-0.086522491,0.112515218,0.080741187,0.051808407,0.039525692,-0.068128946,0.066666667,0.509021534,0.490978466,0,0,1,,,,0.205899451,0,1,
1635,Ivo Karlovic,Jack Sock,0.192083195,-0.023236018,0.092926623,-0.122614052,-0.127999484,-0.134773985,-0.045454545,-0.02371181,0.022222222,0.518873176,0.481126824,0,1,0,,,,0.933831589,1,1,
1636,Benoit Paire,Alexander Zverev,0.013661552,-0.004264558,0.011768536,0.027009271,0.068817283,0.016238525,0.238095238,0.218947368,0.014285714,0.349101203,0.650898797,1,0,0,,,,0.821922517,1,0,
1639,Ryan Harrison,Steve Johnson,-0.066349868,0.007891674,-0.074377004,0.11060087,0.002719503,0.030729834,-0.213768116,-0.19568567,0,0.642872651,0.357127349,0,0,1,,,,0.311721717,0,1,
1641,Malek Jaziri,Alexander Zverev,-0.022592407,-0.015681194,-0.005448521,0.019658387,-0.000843191,-0.068622405,0.057971014,-0.013846154,0.05,0.491655578,0.508344422,1,0,0,,,,0.847014094,1,0,
1642,Gilles Muller,Benoit Paire,0.075635135,-0.003970197,0.067533843,-0.112467799,-0.108620381,-0.070120506,-0.010452962,-0.46,0.05,0.52950788,0.47049212,0,0,1,,,,0.654255683,1,0,
1646,John Millman,Marcos Baghdatis,-0.061848648,-0.021372133,-0.044587072,0.025705239,-0.026753491,-0.032349804,-0.233333333,-0.158241758,0.05,0.638760533,0.361239467,0,0,1,,,,0.76278346,1,0,
1658,Yen Hsun Lu,Gael Monfils,-0.044312008,-0.00454115,-0.024025566,0.080484189,-0.014046188,-0.012745843,-0.171428571,-0.244444444,0.075,0.642499839,0.357500161,0,0,1,,,,0.066535182,0,1,
1661,Ryan Harrison,Stephane Robert,0.004752296,-0.007676785,0.044793099,-0.104119167,-0.022760012,0.019366197,0.416666667,0.196969697,0,0.259942992,0.740057008,1,1,1,,,,0.759780647,1,1,
1664,Yoshihito Nishioka,Ivan Dodig,-0.090392062,-0.010028866,-0.137992422,0.126530612,0.028571429,-0.061294964,0,0.095238095,0,0.553520038,0.446479962,0,1,0,,,,0.759908459,1,1,
1666,Jordan Thompson,Victor Estrella,-0.015714679,0.048714893,-0.033292484,-0.003164557,-0.047069825,-0.151162791,-0.285714286,-0.423076923,0,0.679968448,0.320031552,0,1,0,,,,0.300396725,0,0,
1668,Austin Krajicek,Yen Hsun Lu,0.042055732,0.005619061,0.026653297,-0.052681191,-0.118286311,-0.132034632,0.008928571,-0.016806723,0.066666667,0.55264981,0.44735019,0,0,1,,,,0.317981717,0,1,
1670,Novak Djokovic,Gael Monfils,-0.035034418,-0.015876301,0.010081475,-0.054539789,0.123021418,0.034278619,0.320634921,0.268599034,0.01,0.254543416,0.745456584,1,1,1,,,,0.844667577,1,1,
1672,Novak Djokovic,Tomas Berdych,-0.027284131,-0.00705377,-0.027869572,-0.048825613,0.089462138,-0.018180113,0.206349206,0.207161125,0,0.325324714,0.674675286,1,1,1,,,,0.898226147,1,1,
1682,Kevin Anderson,Bernard Tomic,0.083058501,0.023810183,0.067813867,-0.049677196,-0.044567152,-0.033600952,0.000425532,0.077966102,0.02,0.481469505,0.518530495,1,1,1,,,,0.792085524,1,1,
1683,Jack Sock,Stanislas Wawrinka,-0.014077247,0.037262224,-0.010721715,0.027512388,0.0100385,0.062706811,-0.098330241,-0.085679315,0.076470588,0.565127892,0.434872108,0,0,1,,,,0.525599124,1,0,
1685,Ryan Harrison,John Isner,-0.171640129,0.020553415,-0.107487266,0.20071917,0.071622011,0.06446929,-0.272222222,-0.29153605,0.1,0.709197499,0.290802501,0,1,0,,,,0.802342818,1,1,
1686,Tomas Berdych,Borna Coric,0.05313945,-0.002818894,0.080677574,-0.096552598,0.065413311,0.085312193,0.300492611,0.24754902,0.021428571,0.260353115,0.739646885,1,1,1,,,,0.668783487,1,1,
1687,Milos Raonic,Yen Hsun Lu,0.126328106,0.004302806,0.101472354,-0.176503402,-0.086778868,-0.066279819,0.257142857,0.292307692,0.025,0.323913903,0.676086097,1,1,1,,,,0.172224847,0,0,
1690,Sam Querrey,David Goffin,0.097196595,-0.001802048,0.041045951,-0.076891771,-0.128970742,-0.055668703,-0.20056101,-0.100381888,0.066666667,0.626634987,0.373365013,0,0,1,,,,0.398263146,0,1,
1693,Kei Nishikori,Dennis Novikov,0.0189514,-0.00838616,0.100873694,-0.157849197,0.166418835,0.064814815,0.733333333,0.733333333,0,0.093378514,0.906621486,1,1,1,,,,0.074791519,0,0,
1698,John Isner,Dudi Sela,0.195098741,-0.012034189,0.126955475,-0.205893462,-0.082832506,-0.014640908,0.234343434,0.155172414,0,0.306426567,0.693573433,1,1,1,,,,0.618665139,1,1,
1699,Ryan Harrison,Andrey Kuznetsov,-0.00234869,0.010359695,-0.009481264,-0.011502126,-0.038461538,-0.060990946,-0.027777778,0.055944056,0.1,0.552822988,0.447177012,0,1,0,,,,0.256922072,0,0,
1709,Ernests Gulbis,Rajeev Ram,0.015042333,0.045818396,-0.011273619,0.086438619,0.046008636,-0.009615385,0.083333333,-0.177419355,0.1,0.523517275,0.476482725,0,0,1,,,,0.924201963,1,0,
1714,Alexandr Dolgopolov,Donald Young,0.045853021,-0.019370282,0.048022985,-0.076493468,-0.010034608,0.029619169,-0.112745098,0.201465201,0.028571429,0.481551625,0.518448375,1,0,0,,,,0.836245593,1,0,
1715,Mikhail Youzhny,Stephane Robert,-0.013185731,-0.002972644,0.031268777,-0.077327183,-0.033738904,-0.00753012,0.333333333,0.125,0,0.313165928,0.686834072,1,1,1,,,,0.139138773,0,0,
1723,Donald Young,Tim Smyczek,-0.000336477,0.022197141,0.052412679,-0.038055661,0.081578399,0.037006579,0.21969697,0.512820513,0,0.298164124,0.701835876,1,1,1,,,,0.267431281,0,0,
1725,Alexandr Dolgopolov,Yoshihito Nishioka,0.068063169,0.008023171,0.14310065,-0.137341423,-0.021978022,0.093994169,0.042016807,0.285714286,0,0.35797237,0.64202763,1,0,0,,,,0.936496379,1,0,
1731,Guillermo Garcia Lopez,Horacio Zeballos,-0.03760475,0.008321726,0.048333746,-0.071740459,0.169034091,0.223066532,0.555555556,0.166666667,0,0.152626726,0.847373274,1,0,0,,,,0.548460294,1,0,
1733,Fernando Verdasco,Dusan Lajovic,0.041871074,0.023565049,0.061638848,-0.071028799,-0.038539468,-0.024422894,0.167272727,0.215116279,0.025,0.390155069,0.609844931,1,1,1,,,,0.357765437,0,0,
1735,Samuel Groth,Jared Donaldson,0.103046147,0.00202887,0.009036658,-0.072466614,-0.080883602,-0.200207254,0.069444444,0.03125,0,0.486066343,0.513933657,1,0,0,,,,0.526447058,1,0,
1736,Ivo Karlovic,Feliciano Lopez,0.125679779,0.001588173,0.08054231,-0.106203405,-0.066908833,-0.018980124,0.002673797,-0.054888508,0.05,0.476010142,0.523989858,1,1,1,,,,0.29538687,0,0,
1739,Julien Benneteau,Feliciano Lopez,-0.04262286,-0.012926876,-0.048550494,0.071161049,-0.083570244,-0.092712843,-0.421568627,-0.509433962,0.1,0.785317463,0.214682537,0,0,1,,,,0.059150999,0,1,
1740,Santiago Giraldo,Pablo Carreno Busta,-0.028451523,-0.005729448,-0.023677504,0.027656083,0.005957602,-0.01697318,-0.067226891,0.030081301,0.02,0.531277519,0.468722481,0,0,1,,,,0.133169629,0,1,
1741,Marcel Granollers,Ivo Karlovic,-0.208429753,-0.014033049,-0.149082495,0.20840594,0.110779793,0.075426945,-0.237967914,-0.272612271,0.085714286,0.676512535,0.323487465,0,0,1,,,,0.241925645,0,1,
1742,Nicolas Almagro,Dusan Lajovic,0.055429888,0.016787259,0.058230937,-0.029358625,-0.06283232,-0.070554603,-0.022727273,-0.02853598,0,0.513728788,0.486271212,0,0,1,,,,0.519204273,1,0,
1747,Ivo Karlovic,Mischa Zverev,0.184502087,0.020979883,0.145594035,-0.159443307,-0.097690787,-0.024535679,0.146464646,-0.090909091,0.033333333,0.39490273,0.60509727,1,1,1,,,,0.14640191,0,0,
1750,Julien Benneteau,Jared Donaldson,0.01650279,-0.023717778,-0.059732391,0.011695906,-0.102453102,-0.241904762,-0.208333333,-0.175,0,0.673088949,0.326911051,0,1,0,,,,0.280787628,0,0,
1751,Alexandr Dolgopolov,Horacio Zeballos,-0.008470888,-0.002161829,0.056678697,-0.098689599,0.129169937,0.199708455,0.470588235,0.380952381,0,0.170094981,0.829905019,1,0,0,,,,0.577098136,1,0,
1752,Pablo Carreno Busta,Jeremy Chardy,-0.025552613,-0.028276686,-0.052076508,0.034690211,0.018927305,-0.017218437,-0.187599364,-0.066666667,0.06,0.600519746,0.399480254,0,1,0,,,,0.295057246,0,0,
1765,Rafael Nadal,Federico Delbonis,-0.004513849,-0.020091975,0.037553643,-0.109968602,0.092413651,0.021222979,0.4345898,0.266666667,0.01,0.209246361,0.790753639,1,1,1,,,,0.037607787,0,0,
1766,Illya Marchenko,Andreas Seppi,-0.007017821,0.009693123,0.003066604,-0.04758213,-0.080312196,-0.116492387,-0.316129032,-0.222727273,0,0.660000388,0.339999612,0,0,1,,,,0.392163595,0,1,
1769,Thomaz Bellucci,Dustin Brown,-0.022746307,-0.021737866,-0.027663631,0.025089911,0.063329963,0.06996337,0.08361204,-0.155555556,0.1,0.461704425,0.538295575,1,1,1,,,,0.975229079,1,1,
1771,Gael Monfils,Vasek Pospisil,-0.017840797,-0.001515907,-0.038058623,0.016913304,0.078723318,0.011230691,0.072222222,0.094444444,0.025,0.428172218,0.571827782,1,1,1,,,,0.307765931,0,0,
1784,Andy Murray,Viktor Troicki,-0.035135758,0.005091657,0.009785356,-0.032133822,0.100698071,0.054919137,0.232222222,0.248979592,0.009090909,0.304791837,0.695208163,1,1,1,,,,0.912808232,1,1,
1795,John Millman,Kei Nishikori,-0.028127092,-0.01071733,-0.046354325,0.085626974,-0.061998946,-0.016704849,-0.4,-0.348717949,0.1,0.762718979,0.237281021,0,0,1,,,,0.620223927,1,0,
1796,Evgeny Donskoy,David Ferrer,0.036373311,0.003108248,0.030554297,0.010084034,-0.124331912,-0.051310484,-0.217171717,-0.25862069,0.1,0.687473334,0.312526666,0,1,0,,,,0.241745515,0,0,
1803,Thomaz Bellucci,David Goffin,-0.007326129,-0.003982104,-0.024892118,-0.00729927,-0.059932534,-0.009514857,-0.157082749,-0.388888889,0.025,0.61127506,0.38872494,0,1,0,,,,0.921462524,1,1,
1806,Andy Murray,Fabio Fognini,0.04320433,-0.017906662,0.065283331,-0.105187047,0.0368587,0.028204272,0.331428571,0.287804878,0.007142857,0.258070104,0.741929896,1,1,1,,,,0.494628453,0,0,
1808,Rafael Nadal,Thomaz Bellucci,-0.035984115,-0.016181167,0.000811687,-0.044839454,0.095204848,0.045405524,0.316012725,0.166666667,0,0.272594092,0.727405908,1,1,1,,,,0.844025351,1,1,
1817,Marin Cilic,Grigor Dimitrov,0.047868544,-0.004967315,0.029302901,-0.026647636,-0.024572973,0.010543639,0.105990783,0.013636364,0.04,0.442794819,0.557205181,1,1,1,,,,0.26513972,0,0,
1822,Andy Murray,Kevin Anderson,-0.100119826,-0.012429675,-0.043355564,0.046247955,0.153906646,0.080513784,0.1,0.122033898,0.021428571,0.377361162,0.622638838,1,1,1,,,,0.073900126,0,0,
1825,Gael Monfils,Dominic Thiem,0.032007524,0.007043757,-0.010908933,-0.006186067,0.02167091,0.076213134,0.133333333,0.048290598,0.016666667,0.408944742,0.591055258,1,0,0,,,,0.678740613,1,0,
1826,Marin Cilic,Tomas Berdych,0.037504852,0.002136761,0.007760734,-0.003130162,-0.071766857,-0.080313885,-0.036866359,-0.092245989,0.08,0.577362223,0.422637777,0,1,0,,,,0.775035911,1,1,
1828,Steve Johnson,Jo Wilfried Tsonga,-0.002594209,0.001871526,-0.028668744,0.037924288,-0.027533399,-0.011011524,-0.05922039,-0.081703607,0.08,0.580114957,0.419885043,0,1,0,,,,0.063651171,0,0,
1831,Richard Gasquet,Kevin Anderson,-0.116218674,-0.018777755,-0.035235764,0.02200511,0.06794657,0.041852203,0.032307692,0.027916251,0.025,0.444563173,0.555436827,1,0,0,,,,0.231305402,0,1,
1834,Milos Raonic,John Isner,-0.037989016,0.014290083,0.020736998,-0.006976479,0.014551366,-0.002237333,-0.003174603,0.037135279,0.05,0.48550546,0.51449454,1,1,1,,,,0.79592711,1,1,
1844,Stanislas Wawrinka,Jared Donaldson,0.006799482,-0.023228935,-0.012844494,-0.070566884,0.032169292,-0.096104869,0.359693878,0.361842105,0,0.282254462,0.717745538,1,1,1,,,,0.812140485,1,1,
1846,Kevin Anderson,Alexandr Dolgopolov,0.096337717,0.00441865,0.053924577,-0.075601079,-0.066267577,-0.048079382,0.189411765,0.223420647,0.033333333,0.397882212,0.602117788,1,1,1,,,,0.967615205,1,1,
1848,David Goffin,Nikoloz Basilashvili,0.045045891,0.000829248,0.098058515,-0.066736184,0.083067263,0.010953256,0.262672811,0.288416076,0,0.27471629,0.72528371,1,1,1,,,,0.871631003,1,1,
1849,Bernard Tomic,Joao Sousa,0.065899398,-0.008834725,0.027938317,-0.048698283,-0.017008986,0.013152102,0.145288754,0.109803922,0.04,0.40669618,0.59330382,1,1,1,,,,0.935435036,1,1,
1852,Yuichi Sugita,Alexander Zverev,-0.015159064,-0.012664483,-0.100847371,0.098907767,-0.005518651,-0.109858532,-0.083333333,-0.074285714,0.1,0.637666707,0.362333293,0,1,0,,,,0.445661932,0,0,
1855,Vasek Pospisil,Marcos Baghdatis,0.032046759,-0.005761464,0.027602341,-0.062688422,-0.086655108,-0.018338558,-0.038888889,0.007142857,0.05,0.526903531,0.473096469,0,0,1,,,,0.866703607,1,0,
1856,Malek Jaziri,John Millman,0.020918116,0.013421672,0.012605189,0.005472843,-0.020797061,-0.013284095,0.057971014,-0.038461538,0,0.474516873,0.525483127,1,0,0,,,,0.132011375,0,1,
1857,Jiri Vesely,Marcel Granollers,0.026901636,0.009722556,0.024209107,-0.057153497,-0.011013402,0.029986477,0.167058824,-0.58974359,0,0.416060039,0.583939961,1,0,0,,,,0.600923811,1,0,
1860,Lucas Pouille,Nick Kyrgios,-0.075237132,0.002971254,-0.058347125,0.116036863,0.011317539,-0.025583893,-0.127717391,-0.055555556,0.025,0.610137147,0.389862853,0,0,1,,,,0.193451971,0,1,
1861,Benoit Paire,Borna Coric,0.042007202,0.016747183,0.038417981,-0.006534339,0.061895742,0.079188359,0.157635468,0.120614035,0.033333333,0.373156321,0.626843679,1,0,0,,,,0.688049775,1,0,
1865,Mischa Zverev,Feliciano Lopez,-0.058822308,-0.01939171,-0.065051725,0.053239902,0.030781954,0.005555556,-0.14379085,-0.75,0.066666667,0.624774425,0.375225575,0,0,1,,,,0.156989102,0,1,
1866,Gilles Simon,Grigor Dimitrov,-0.046359843,-0.005688314,-0.064722344,0.061854337,0.09577474,0.104581772,0.053571429,0.048148148,0.036363636,0.446466554,0.553533446,1,0,0,,,,0.176105612,0,1,
1871,Richard Gasquet,John Millman,0.038235521,8.64E-05,0.058571927,-0.092184557,0.020179041,0.026323691,0.358974359,0.321266968,0,0.260607143,0.739392857,1,0,0,,,,0.5387943,1,0,
1877,Pablo Cuevas,Pablo Carreno Busta,0.005850809,0.010267249,0.008446866,-0.014270884,0.008473888,0.046261241,0.028011204,0.103252033,0.042857143,0.462298457,0.537701543,1,0,0,,,,0.805524993,1,0,
1881,Yen Hsun Lu,Diego Sebastian Schwartzman,0.02927132,-0.00721575,0.069563665,-0.079280567,-0.062599469,-0.044077135,-0.025974026,0.025,0.05,0.494444123,0.505555877,1,1,1,,,,0.740598957,1,1,
1885,John Millman,Albert Ramos,-0.015456593,-0.006412332,0.022754022,0.001111111,0.006162809,0.020332188,-0.133333333,-0.411764706,0.05,0.56846662,0.43153338,0,1,0,,,,0.644913151,1,1,
1896,Marcos Baghdatis,Donald Young,0.049585191,-0.01244365,0.052726945,-0.063610118,-0.001781165,0.029418103,-0.016666667,0.237179487,0.014285714,0.435645608,0.564354392,1,1,1,,,,0.766070034,1,1,
1899,Evgeny Donskoy,Bjorn Fratangelo,0.033619365,-0.023907104,0.104863338,-0.239915966,0.166409861,0.265625,0.555555556,0.5,0,0.10053842,0.89946158,1,0,0,,,,0.508528182,1,0,
1900,John Millman,Yoshihito Nishioka,0.009946691,-0.00642233,0.103217537,-0.098752834,-0.04047807,0.061443299,-0.095238095,-0.428571429,0,0.489591976,0.510408024,1,1,1,,,,0.738424086,1,1,
1902,Andreas Seppi,Jan Lennard Struff,-0.032699557,-0.024059808,-0.018332993,-0.003960311,0.084543449,0.066906396,0.182795699,0.322727273,0,0.334357728,0.665642272,1,0,0,,,,0.320834154,0,1,
1909,Yen Hsun Lu,Illya Marchenko,0.002357329,-0.005807363,-0.021993559,0.060311021,0.053351246,0.090141926,0.228571429,0.1,0,0.372865058,0.627134942,1,1,1,,,,0.414532066,0,0,
1925,Rafael Nadal,Denis Istomin,-0.043724718,0.010000595,-0.002908434,-0.039911677,0.111802865,0.029934721,0.332317073,0.427230047,0,0.256867479,0.743132521,1,1,1,,,,0.923603859,1,1,
1926,Stephane Robert,Andreas Seppi,-0.016735796,0.022128684,-0.090471963,0.148040305,-0.033909161,-0.045289855,-0.516129032,-0.356060606,0.1,0.819594447,0.180405553,0,0,1,,,,0.826134072,1,0,
1927,Andrey Kuznetsov,Thomaz Bellucci,-0.014243869,-0.011912693,-0.021404924,0.06779715,0.003455964,0.075869963,0.053140097,-0.111111111,0.05,0.5049294,0.4950706,0,1,0,,,,0.361932603,0,0,
1929,Lucas Pouille,Mikhail Kukushkin,0.025257114,0.01856622,0.025269712,-0.003029571,-0.028901233,-0.072561471,-0.0425,0.128571429,0.05,0.53317773,0.46682227,0,1,0,,,,0.230690482,0,0,
1930,Marco Chiudinelli,Guilherme Clezar,-0.000978797,-0.011453196,-0.005626152,-0.015151515,-0.128603104,-0.141304348,0,0.5,0,0.528771467,0.471228533,0,1,0,,,,0.726716346,1,1,
1934,Pablo Cuevas,Dudi Sela,0.038125046,0.000470333,0.037457533,-0.071937861,0.02819288,0.088696606,-0.073593074,0.036585366,0.05,0.462627636,0.537372364,1,1,1,,,,0.565476682,1,1,
1937,Ryan Harrison,Adrian Mannarino,-0.001418876,0.010018438,-0.023053284,0.048533503,-0.051506973,0.001331371,-0.095528455,0.077777778,0.05,0.591422524,0.408577476,0,1,0,,,,0.779925346,1,1,
1938,Milos Raonic,Dustin Brown,0.094312247,-0.029554196,0.069674446,-0.126310714,-0.028746257,0.018135765,0.378021978,0.328671329,0.033333333,0.266110048,0.733889952,1,1,1,,,,0.575707214,1,1,
1949,Damir Dzumhur,Bernard Tomic,-0.064463592,0.012190547,-0.07749881,0.160434116,0.066936912,0.010740672,-0.409574468,-0.138461538,0.033333333,0.719975237,0.280024763,0,1,0,,,,0.554832076,1,1,
1951,Stanislas Wawrinka,Fernando Verdasco,0.003712475,-0.018317395,0.025775793,-0.022864775,0.032036964,0.03473312,0.294693878,0.268217054,0.00625,0.310145469,0.689854531,1,1,1,,,,0.800562695,1,1,
1960,Grigor Dimitrov,Inigo Cervantes Huegun,-0.000477486,0.034939484,0.037832149,-0.098626553,0.027788805,0.118286445,0.571428571,0.6,0,0.180525424,0.819474576,1,1,1,,,,0.419715501,0,0,
1961,Radek Stepanek,Gilles Simon,0.017008895,0.019300122,0.033007503,-0.026999832,-0.096643863,-0.06720784,-0.170454545,-0.273148148,0.1,0.645754012,0.354245988,0,0,1,,,,0.614375586,1,0,
1963,Juan Monaco,Marcel Granollers,-0.033075368,-0.009956361,-0.060179658,0.009209177,0.086555602,0.0253957,0.192513369,0.130009775,0.066666667,0.383739253,0.616260747,1,0,0,,,,0.990264077,1,0,
1978,Ryan Harrison,Milos Raonic,-0.133651113,0.006263332,-0.128224264,0.207695649,0.057070645,0.066706623,-0.269047619,-0.328671329,0.05,0.705901508,0.294098492,0,1,0,,,,0.691549386,1,1,
1981,Juan Martin Del Potro,Steve Johnson,0.00841216,-0.006321502,0.06192054,-0.072266603,-0.024593764,0.025252525,-0.130434783,-0.059322034,0.033333333,0.513990767,0.486009233,0,1,0,,,,0.730143418,1,1,
1983,Nick Kyrgios,Horacio Zeballos,0.038936843,-0.000124954,0.070397095,-0.156390899,0.075534468,0.173714286,0.565217391,0.333333333,0,0.150946078,0.849053922,1,1,1,,,,0.880422143,1,1,
1984,Illya Marchenko,Damir Dzumhur,0.022453171,0.008116459,0.08360377,-0.147228834,-0.112312269,-0.106458942,-0.05,-0.161538462,0,0.498391483,0.501608517,1,1,1,,,,0.027189509,0,0,
1993,Kyle Edmund,John Isner,-0.176963397,0.005648266,-0.159765711,0.23830087,0.047064409,0.128436426,-0.688888889,-0.455172414,0.1,0.854184918,0.145815082,0,1,0,,,,0.058194083,0,0,
2000,Dominic Thiem,Pablo Carreno Busta,0.010811866,0.005247397,0.052143952,-0.052997684,-0.008845986,-0.056501077,0.11372549,0.162820513,0.033333333,0.413380496,0.586619504,1,1,1,,,,0.24433119,0,0,
2001,David Ferrer,Juan Martin Del Potro,-0.101639659,0.010088668,-0.119801366,0.114893617,0.184022406,0.053046595,0.272727273,0.25862069,0,0.333005291,0.666994709,1,0,0,,,,0.050888033,0,1,
2002,Nick Kyrgios,Illya Marchenko,0.076138937,0.001121401,0.021502728,-0.044982699,0.013440312,0.084202532,0.365217391,0.255555556,0,0.283357077,0.716642923,1,0,0,,,,0.299293025,0,1,
2003,Nicolas Mahut,Kei Nishikori,0.019032499,-0.00244803,-0.031183749,0.075970002,-0.085210782,-0.017866458,-0.460606061,-0.288888889,0.1,0.784077524,0.215922476,0,0,1,,,,0.106894277,0,1,
2005,Joao Sousa,Grigor Dimitrov,-0.052444334,-0.008487614,-0.052484164,0.03786287,0.008621511,0.018077191,-0.057142857,-0.109803922,0.063636364,0.553959531,0.446040469,0,0,1,,,,0.819203784,1,0,
2007,Novak Djokovic,Kyle Edmund,0.021923865,-0.00699614,0.113137397,-0.203797924,0.191333431,-0.017369478,0.920634921,0.713043478,0,0.063292798,0.936707202,1,1,1,,,,0.554738375,1,1,
2009,Lucas Pouille,Rafael Nadal,0.025259039,0.013962049,-0.019796802,0.080685374,-0.129095595,-0.062476596,-0.269817073,-0.51056338,0.1,0.757145724,0.242854276,0,1,0,,,,0.871726097,1,1,
2010,Gael Monfils,Marcos Baghdatis,0.014205962,-0.007277371,-0.010456282,-0.045775119,-0.00793179,-0.007107867,0.033333333,0.101587302,0.033333333,0.458005539,0.541994461,1,1,1,,,,0.489297285,0,0,
2011,Dominic Thiem,Juan Martin Del Potro,-0.055134537,0.001144431,-0.074611134,0.077377104,0.049396768,-0.058416786,-0.033333333,0.096153846,0.05,0.542115418,0.457884582,0,0,1,,,,0.509664151,1,0,
2012,Stanislas Wawrinka,Illya Marchenko,0.029828895,-0.009266295,0.029949118,-0.036511156,0.058143318,0.080097663,0.534693878,0.436842105,0,0.204581343,0.795418657,1,1,1,,,,0.063275105,0,0,
2016,Gael Monfils,Lucas Pouille,0.045767532,-0.005358868,0.038876404,-0.091227332,0.042639584,0.044269129,0.1625,0.144444444,0.042857143,0.345283115,0.654716885,1,1,1,,,,0.100959867,0,0,
2017,Stanislas Wawrinka,Juan Martin Del Potro,-0.039967455,0.000188106,-0.057602956,0.054853049,0.061813561,-0.004993758,0.234693878,0.236842105,0.1,0.409979073,0.590020927,1,1,1,,,,0.999563439,1,1,
